index,Age,Education Level,Gender,Height,Weight,Criminal Level,Marital Status,Parent Situation,Child Situation,Terrain,Road Condition,Wind Speed,Weather,Human,Video Result,Heart Speed
2586,34,初中,男,177.8,51.7,中,离异,父母双亡,没有孩子,有山,通畅,大风,多云,中,0.774,[114 110]
2587,30,初中,男,165.1,80.3,轻,未婚,有一父或一母,没有孩子,有山,堵车,暴风,阴天,小,0.974,[109 137]
2588,49,高中及以上,男,175.3,98.4,中,已婚,父母双亡,有一子女,平原,通畅,暴风,阴天,中,0.242,[75 98]
2589,29,高中及以上,男,177.8,88.0,重,离异,父母双亡,有一子女,平原,通畅,烈风,雨夹雪,中,0.88,[120  93]
2590,24,初中,男,175.3,89.8,轻,离异,有一父或一母,有一子女,平原,堵车,烈风,多云,大,0.927,[ 74 139]
2591,31,高中及以上,男,175.3,91.6,轻,未婚,父母健在,没有孩子,有山,堵车,无风,雨夹雪,大,0.28800000000000003,[138 103]
2592,29,初中,男,182.9,133.8,轻,离异,有一父或一母,有一子女,平原,通畅,劲风,中雨,小,0.265,[112  96]
2593,32,小学及以下,男,172.7,72.1,重,已婚,父母双亡,没有孩子,有山,堵车,烈风,雾,小,0.937,[ 72 114]
2594,22,初中,男,185.4,98.0,重,离异,有一父或一母,没有孩子,平原,堵车,大风,大雨,小,0.093,[107  77]
2595,51,高中及以上,男,170.2,88.0,轻,离异,父母双亡,有多个子女,平原,堵车,和风,冰雹,大,0.8220000000000001,[91 97]
2596,24,初中,男,180.3,81.6,重,离异,父母双亡,没有孩子,平原,通畅,大风,中雨,中,0.512,[93 77]
2597,21,高中及以上,男,180.3,73.0,中,未婚,有一父或一母,没有孩子,平原,通畅,微风,雾,大,0.23,[108 121]
2598,28,高中及以上,男,172.7,89.8,轻,未婚,父母健在,没有孩子,平原,堵车,劲风,大雨,小,0.608,[121 139]
2599,46,高中及以上,男,182.9,85.3,中,已婚,有一父或一母,有多个子女,有山,堵车,烈风,中雨,小,0.7859999999999999,[90 79]
2600,47,高中及以上,男,193.0,81.2,重,未婚,有一父或一母,没有孩子,平原,通畅,劲风,霜冻,大,0.936,[123 121]
2601,42,高中及以上,男,177.8,89.8,中,已婚,父母健在,有多个子女,平原,堵车,轻风,大到暴雪,大,0.461,[ 89 116]
2602,28,高中及以上,男,167.6,92.5,轻,离异,有一父或一母,没有孩子,有山,堵车,强风,中雨,小,0.97,[77 81]
2603,34,初中,男,188.0,99.3,轻,未婚,父母双亡,没有孩子,有山,堵车,软风,小雪,大,0.08800000000000001,[131 105]
2604,39,高中及以上,男,182.9,88.9,中,已婚,父母双亡,有多个子女,平原,通畅,轻风,雨夹雪,小,0.807,[ 68 118]
2605,45,初中,男,172.7,102.1,中,未婚,父母双亡,没有孩子,有山,通畅,台风,冰雹,小,0.579,[128  94]
2606,21,初中,男,167.6,78.9,重,未婚,有一父或一母,没有孩子,有山,堵车,强风,暴雨,中,0.363,[ 76 107]
2607,24,初中,男,167.6,67.6,重,已婚,有一父或一母,有一子女,平原,通畅,和风,冰雹,小,0.17800000000000002,[124  75]
2608,40,初中,男,177.8,134.3,中,未婚,有一父或一母,没有孩子,平原,堵车,轻风,晴,小,0.058,[101 122]
2609,27,高中及以上,男,167.6,70.3,中,未婚,有一父或一母,没有孩子,平原,通畅,疾风,雨夹雪,大,0.8320000000000001,[ 90 107]
2610,30,小学及以下,男,180.3,105.7,轻,已婚,父母双亡,有一子女,平原,堵车,台风,大到暴雪,中,0.652,[121 109]
2611,22,初中,男,177.8,88.0,重,离异,有一父或一母,没有孩子,有山,通畅,劲风,阴天,大,0.17800000000000002,[94 94]
2612,20,初中,男,167.6,70.8,轻,已婚,父母健在,没有孩子,平原,堵车,暴风,小雨,大,0.7190000000000001,[ 72 121]
2613,20,初中,男,165.1,83.0,轻,已婚,父母健在,没有孩子,有山,通畅,轻风,暴雨,中,0.402,[112 114]
2614,22,初中,男,170.2,63.5,轻,离异,父母健在,有多个子女,平原,堵车,软风,大到暴雪,小,0.588,[ 87 128]
2615,20,高中及以上,男,175.3,81.2,重,离异,有一父或一母,没有孩子,有山,通畅,和风,小雨,大,0.752,[ 89 103]
2616,22,初中,男,177.8,71.2,轻,未婚,父母健在,没有孩子,有山,通畅,强风,晴,小,0.044,[99 79]
2617,31,高中及以上,男,177.8,100.7,轻,离异,有一父或一母,有多个子女,有山,通畅,和风,暴雨,中,0.177,[ 77 111]
2618,31,初中,男,172.7,88.5,轻,已婚,父母双亡,没有孩子,有山,通畅,台风,大到暴雪,大,0.094,[101  83]
2619,39,小学及以下,男,182.9,97.5,轻,离异,父母健在,有多个子女,平原,堵车,暴风,雷阵雨,大,0.21,[100 112]
2620,40,初中,男,174.42525773195874,105.2,重,未婚,有一父或一母,没有孩子,平原,通畅,疾风,雨夹雪,中,0.877,[ 92 131]
2621,19,初中,男,167.6,115.2,重,离异,父母双亡,没有孩子,有山,通畅,狂风,中雨,中,0.476,[136  77]
2622,30,初中,女,160.0,85.7,中,未婚,有一父或一母,没有孩子,有山,通畅,轻风,晴,小,0.5820000000000001,[ 68 110]
2623,27,初中,男,170.2,84.4,中,未婚,父母双亡,没有孩子,有山,堵车,劲风,雷阵雨,小,0.947,[110  69]
2624,30,小学及以下,男,157.5,86.2,轻,未婚,父母双亡,没有孩子,平原,堵车,烈风,霜冻,小,0.161,[106  84]
2625,36,初中,男,175.3,88.5,重,未婚,父母双亡,没有孩子,有山,堵车,疾风,冻雨,中,0.28600000000000003,[ 90 112]
2626,19,初中,男,170.2,82.6,重,未婚,有一父或一母,没有孩子,有山,通畅,烈风,小雪,大,0.628,[ 99 102]
2627,19,初中,男,175.3,63.0,重,未婚,有一父或一母,没有孩子,平原,堵车,强风,中雨,大,0.467,[68 89]
2628,45,高中及以上,女,157.5,64.0,中,已婚,有一父或一母,有多个子女,平原,堵车,微风,中雪,小,0.16399999999999998,[138 127]
2629,38,初中,男,175.3,76.7,轻,已婚,父母双亡,没有孩子,有山,通畅,轻风,小雪,大,0.421,[ 69 112]
2630,29,高中及以上,男,175.3,85.3,轻,已婚,父母健在,有多个子女,平原,堵车,烈风,多云,小,0.034,[135 122]
2631,24,初中,男,172.7,90.7,重,未婚,父母双亡,没有孩子,平原,堵车,烈风,中雪,中,0.016,[118 139]
2632,20,初中,男,170.2,66.7,轻,已婚,有一父或一母,有多个子女,有山,堵车,轻风,中雪,大,0.387,[134 112]
2633,41,高中及以上,男,167.6,89.8,中,离异,父母双亡,没有孩子,有山,通畅,微风,中雪,大,0.5429999999999999,[131  71]
2634,31,高中及以上,男,167.6,68.0,轻,未婚,有一父或一母,没有孩子,有山,堵车,烈风,雨夹雪,小,0.442,[116 119]
2635,28,初中,男,172.7,69.4,重,离异,有一父或一母,有多个子女,平原,通畅,疾风,晴,小,0.207,[110  90]
2636,37,高中及以上,女,160.0,85.3,中,离异,有一父或一母,没有孩子,平原,通畅,和风,冻雨,中,0.307,[107 115]
2637,29,高中及以上,男,177.8,72.6,中,已婚,有一父或一母,有一子女,平原,通畅,疾风,霜冻,大,0.417,[ 65 138]
2638,24,高中及以上,男,172.7,69.4,轻,未婚,父母双亡,没有孩子,平原,通畅,暴风,冰雹,小,0.114,[108  69]
2639,26,小学及以下,男,170.2,80.7,重,未婚,父母健在,没有孩子,有山,通畅,暴风,雾,大,0.552,[99 96]
2640,19,高中及以上,男,177.8,68.0,轻,离异,父母健在,没有孩子,平原,通畅,微风,中雨,大,0.227,[75 76]
2641,29,初中,男,182.9,78.9,中,离异,父母健在,有多个子女,有山,堵车,轻风,雨夹雪,大,0.307,[128 117]
2642,31,初中,男,160.0,66.2,轻,已婚,有一父或一母,没有孩子,平原,通畅,无风,冻雨,小,0.927,[104 111]
2643,30,初中,男,175.3,73.9,中,未婚,有一父或一母,没有孩子,平原,堵车,无风,大雨,大,0.804,[98 88]
2644,25,高中及以上,男,170.2,63.0,重,已婚,父母双亡,没有孩子,平原,堵车,劲风,大雨,大,0.508,[ 91 100]
2645,33,高中及以上,男,185.4,101.2,轻,未婚,父母双亡,没有孩子,平原,通畅,强风,大到暴雪,大,0.0,[73 76]
2646,34,高中及以上,男,180.3,130.6,中,已婚,父母健在,有多个子女,有山,通畅,软风,雾,中,0.058,[132 134]
2647,40,高中及以上,男,177.8,117.9,轻,未婚,父母健在,没有孩子,有山,通畅,大风,小雪,小,0.56,[137  80]
2648,28,初中,男,182.9,82.6,重,已婚,父母双亡,有多个子女,平原,通畅,狂风,小雨,小,0.461,[ 83 112]
2649,20,初中,男,172.7,83.5,中,未婚,父母健在,没有孩子,有山,堵车,强风,晴,中,0.498,[101 122]
2650,21,初中,男,174.42525773195874,81.2,中,未婚,有一父或一母,没有孩子,有山,通畅,微风,多云,小,0.416,[81 90]
2651,38,初中,男,160.0,65.8,重,离异,有一父或一母,有一子女,有山,堵车,台风,小雨,小,0.762,[ 65 107]
2652,43,初中,男,170.2,99.8,中,已婚,有一父或一母,有多个子女,平原,堵车,烈风,多云,中,0.752,[114  88]
2653,31,高中及以上,男,177.8,97.1,中,已婚,有一父或一母,有多个子女,平原,通畅,微风,晴,大,0.471,[103 131]
2654,30,初中,男,170.2,91.6,轻,未婚,有一父或一母,没有孩子,平原,堵车,和风,小雨,大,0.359,[120 101]
2655,36,初中,男,162.6,87.5,轻,已婚,父母健在,有一子女,有山,堵车,软风,中雪,大,0.5329999999999999,[118  79]
2656,29,高中及以上,男,167.6,76.7,轻,未婚,父母双亡,没有孩子,有山,通畅,强风,霜冻,大,0.29100000000000004,[125  65]
2657,32,高中及以上,男,167.6,81.6,中,已婚,父母双亡,没有孩子,平原,堵车,轻风,暴雨,大,0.457,[86 65]
2658,22,初中,男,172.7,68.9,重,未婚,父母健在,没有孩子,平原,通畅,劲风,雨夹雪,中,0.375,[ 97 104]
2659,25,初中,男,167.6,78.9,轻,未婚,有一父或一母,没有孩子,平原,通畅,轻风,晴,小,0.458,[ 93 128]
2660,32,初中,男,175.3,101.2,中,已婚,父母健在,有多个子女,平原,通畅,强风,暴雨,中,0.526,[107  95]
2661,20,初中,男,188.0,87.5,轻,离异,父母健在,有一子女,平原,通畅,大风,冻雨,小,0.61,[126  82]
2662,21,初中,男,175.3,93.9,轻,未婚,父母双亡,没有孩子,平原,堵车,狂风,冰雹,中,0.394,[120 129]
2663,38,初中,男,175.3,99.3,轻,未婚,父母双亡,没有孩子,平原,通畅,微风,中雨,小,0.234,[106  68]
2664,34,高中及以上,男,174.42525773195874,109.3,中,离异,父母双亡,有多个子女,平原,堵车,狂风,中雨,小,0.722,[110  74]
2665,20,初中,男,188.0,98.9,重,离异,有一父或一母,没有孩子,有山,通畅,强风,雷阵雨,小,0.443,[123  96]
2666,39,高中及以上,男,165.1,83.0,轻,离异,父母健在,有一子女,有山,堵车,台风,雨夹雪,中,0.034,[115 124]
2667,29,高中及以上,男,154.9,72.6,轻,离异,父母健在,有多个子女,有山,堵车,微风,雷阵雨,中,0.892,[ 87 137]
2668,20,高中及以上,男,175.3,59.9,中,已婚,父母健在,有多个子女,有山,堵车,大风,晴,中,0.374,[107  65]
2669,25,初中,男,167.6,68.0,中,离异,父母双亡,有多个子女,平原,通畅,疾风,雨夹雪,小,0.8640000000000001,[105 123]
2670,31,小学及以下,男,180.3,79.4,轻,未婚,父母健在,没有孩子,平原,通畅,台风,小雪,中,0.653,[121  97]
2671,31,小学及以下,男,172.7,92.1,重,离异,有一父或一母,有一子女,有山,堵车,无风,暴雨,中,0.255,[ 97 127]
2672,31,初中,男,170.2,119.7,重,离异,父母健在,有一子女,平原,通畅,疾风,阴天,小,0.402,[ 84 116]
2673,23,初中,男,180.3,63.0,轻,未婚,父母双亡,没有孩子,平原,通畅,劲风,冻雨,大,0.34700000000000003,[ 99 123]
2674,23,初中,男,174.42525773195874,85.3,中,已婚,父母双亡,没有孩子,有山,堵车,烈风,霜冻,中,0.631,[132  76]
2675,23,初中,男,172.7,83.5,轻,未婚,父母健在,没有孩子,平原,堵车,暴风,霜冻,小,0.958,[135 117]
2676,23,初中,男,165.1,96.6,重,已婚,父母双亡,没有孩子,有山,通畅,暴风,雨夹雪,大,0.35200000000000004,[106 100]
2677,39,高中及以上,男,177.8,77.1,轻,离异,父母双亡,没有孩子,平原,通畅,软风,小雪,中,0.385,[124 129]
2678,32,初中,男,170.2,104.8,轻,未婚,父母双亡,没有孩子,有山,堵车,软风,冰雹,小,0.041,[121 101]
2679,23,初中,男,172.7,114.3,中,未婚,父母健在,没有孩子,平原,堵车,大风,晴,中,0.696,[112 117]
2680,21,高中及以上,男,177.8,68.5,重,未婚,父母健在,没有孩子,有山,通畅,微风,晴,小,0.976,[ 79 124]
2681,25,初中,男,170.2,68.0,重,离异,有一父或一母,没有孩子,有山,通畅,强风,雷阵雨,大,0.866,[111  70]
2682,21,高中及以上,男,185.4,68.0,轻,未婚,父母双亡,没有孩子,平原,堵车,狂风,雨夹雪,中,0.82,[89 65]
2683,20,初中,男,185.4,91.2,轻,离异,父母双亡,没有孩子,平原,堵车,暴风,雷阵雨,大,0.614,[ 81 119]
2684,25,高中及以上,男,170.2,83.9,中,已婚,父母双亡,没有孩子,平原,通畅,台风,小雪,中,0.29,[109  98]
2685,27,初中,男,170.2,81.6,轻,离异,父母双亡,没有孩子,平原,堵车,劲风,大雨,大,0.769,[ 68 100]
2686,19,初中,男,172.7,70.8,中,未婚,父母双亡,没有孩子,平原,堵车,烈风,阴天,中,0.25,[126 128]
2687,24,初中,男,165.1,73.9,重,离异,父母健在,有一子女,平原,堵车,和风,大到暴雪,大,0.244,[ 94 105]
2688,28,高中及以上,男,165.1,79.8,中,已婚,父母双亡,有多个子女,有山,通畅,微风,中雪,中,0.988,[ 79 139]
2689,27,高中及以上,男,167.6,65.3,轻,未婚,父母双亡,没有孩子,有山,通畅,劲风,霜冻,小,0.5589999999999999,[75 89]
2690,29,高中及以上,男,175.3,73.5,轻,未婚,有一父或一母,没有孩子,平原,通畅,疾风,雷阵雨,小,0.116,[120  83]
2691,36,高中及以上,男,188.0,94.8,中,离异,父母双亡,没有孩子,有山,堵车,疾风,雨夹雪,大,0.926,[100 104]
2692,30,高中及以上,男,190.5,128.8,轻,离异,父母健在,没有孩子,有山,堵车,强风,雷阵雨,小,0.069,[135 105]
2693,46,初中,男,188.0,86.2,中,未婚,父母双亡,没有孩子,有山,堵车,软风,小雪,中,0.363,[117 111]
2694,30,高中及以上,男,172.7,75.7,重,未婚,父母健在,没有孩子,有山,堵车,和风,中雨,大,0.278,[128  89]
2695,37,高中及以上,男,180.3,103.9,轻,离异,有一父或一母,有多个子女,有山,堵车,劲风,大到暴雪,大,0.08800000000000001,[85 93]
2696,36,高中及以上,男,175.3,104.3,中,已婚,父母健在,有一子女,平原,堵车,和风,阴天,小,0.362,[129 117]
2697,32,高中及以上,男,182.9,77.1,重,已婚,父母双亡,没有孩子,有山,通畅,疾风,中雪,中,0.9,[100  96]
2698,20,高中及以上,男,170.2,61.2,重,已婚,有一父或一母,没有孩子,有山,通畅,微风,阴天,大,0.012,[105  94]
2699,22,初中,男,170.2,83.5,轻,已婚,有一父或一母,有多个子女,有山,堵车,台风,冰雹,大,0.391,[132  81]
2700,30,初中,男,160.0,71.7,轻,已婚,有一父或一母,有多个子女,平原,堵车,暴风,小雪,中,0.061,[114  74]
2701,39,高中及以上,男,170.2,97.5,中,未婚,有一父或一母,没有孩子,有山,堵车,无风,雷阵雨,大,0.918,[138 103]
2702,24,高中及以上,男,180.3,78.9,中,离异,父母健在,没有孩子,平原,堵车,强风,雾,大,0.07400000000000001,[95 89]
2703,23,高中及以上,男,170.2,93.0,重,已婚,父母双亡,有多个子女,有山,通畅,劲风,雨夹雪,小,0.501,[99 72]
2704,31,初中,男,172.7,78.5,中,未婚,父母健在,没有孩子,平原,堵车,烈风,多云,小,0.037000000000000005,[76 70]
2705,19,初中,男,170.2,83.5,重,未婚,有一父或一母,没有孩子,有山,堵车,烈风,霜冻,大,0.795,[92 82]
2706,27,高中及以上,男,180.3,118.4,轻,已婚,父母健在,有多个子女,有山,堵车,大风,雷阵雨,小,0.445,[112 126]
2707,24,初中,男,180.3,88.0,轻,已婚,父母健在,有一子女,平原,通畅,台风,晴,大,0.001,[ 71 111]
2708,22,初中,男,172.7,76.7,中,离异,父母双亡,有多个子女,有山,堵车,强风,多云,小,0.491,[85 90]
2709,24,初中,男,170.2,71.2,重,未婚,父母双亡,没有孩子,有山,通畅,暴风,雨夹雪,小,0.102,[67 66]
2710,19,高中及以上,男,167.6,74.4,重,离异,父母健在,有多个子女,有山,通畅,劲风,暴雨,大,0.779,[112  94]
2711,26,高中及以上,男,165.1,58.5,中,已婚,有一父或一母,有多个子女,有山,堵车,强风,雾,中,0.21,[ 66 114]
2712,21,初中,男,160.0,77.6,轻,已婚,父母健在,没有孩子,平原,堵车,软风,小雨,小,0.364,[107  75]
2713,25,初中,男,175.3,71.2,重,已婚,有一父或一母,有多个子女,有山,堵车,和风,晴,大,0.064,[102 127]
2714,19,初中,男,167.6,64.4,轻,已婚,父母双亡,没有孩子,平原,堵车,劲风,冰雹,大,0.001,[118  75]
2715,34,初中,男,182.9,81.6,重,已婚,有一父或一母,有一子女,平原,通畅,疾风,大到暴雪,小,0.276,[129  87]
2716,41,初中,男,165.1,74.8,重,已婚,父母双亡,没有孩子,有山,堵车,狂风,小雨,中,0.054000000000000006,[101  81]
2717,23,初中,男,177.8,73.9,重,离异,父母健在,有一子女,平原,通畅,台风,冰雹,中,0.203,[101  84]
2718,39,高中及以上,男,190.5,92.5,轻,离异,父母健在,有多个子女,平原,通畅,劲风,阴天,小,0.054000000000000006,[70 79]
2719,30,初中,男,175.3,68.0,中,离异,父母双亡,有多个子女,有山,堵车,轻风,中雪,大,0.237,[ 84 131]
2720,28,高中及以上,男,160.0,78.0,重,已婚,有一父或一母,有一子女,平原,通畅,烈风,雷阵雨,大,0.475,[ 66 128]
2721,21,初中,男,177.8,79.8,中,未婚,父母健在,没有孩子,有山,堵车,轻风,晴,大,0.5660000000000001,[ 99 108]
2722,19,高中及以上,男,182.9,74.8,重,已婚,父母双亡,有多个子女,平原,通畅,劲风,冰雹,大,0.34600000000000003,[ 90 103]
2723,36,小学及以下,男,177.8,101.6,重,离异,父母双亡,没有孩子,平原,堵车,微风,小雪,中,0.08,[123 135]
2724,33,高中及以上,男,185.4,113.4,轻,离异,父母双亡,有多个子女,平原,堵车,轻风,中雪,小,0.54,[80 97]
2725,39,初中,男,167.6,86.2,轻,离异,父母双亡,有多个子女,有山,通畅,软风,阴天,大,0.4320000000000001,[ 87 121]
2726,23,初中,男,177.8,93.9,轻,未婚,父母双亡,没有孩子,平原,通畅,狂风,雨夹雪,小,0.151,[81 98]
2727,20,初中,男,180.3,99.8,中,未婚,父母健在,没有孩子,有山,堵车,无风,晴,小,0.946,[139  67]
2728,20,初中,男,170.2,86.2,轻,已婚,有一父或一母,有一子女,平原,通畅,和风,冰雹,小,0.112,[113  87]
2729,23,高中及以上,男,170.2,88.5,中,已婚,父母健在,有多个子女,有山,堵车,轻风,大到暴雪,中,0.988,[107 132]
2730,24,高中及以上,男,182.9,63.5,轻,离异,有一父或一母,没有孩子,有山,堵车,强风,中雪,大,0.851,[106 103]
2731,44,初中,男,172.7,76.2,轻,离异,父母双亡,有多个子女,有山,堵车,暴风,小雪,大,0.08800000000000001,[75 96]
2732,49,初中,男,175.3,93.0,中,已婚,父母健在,有一子女,平原,堵车,狂风,小雪,小,0.884,[127 102]
2733,35,高中及以上,男,165.1,67.1,轻,离异,有一父或一母,没有孩子,有山,堵车,大风,大到暴雪,中,0.525,[105 112]
2734,22,高中及以上,男,177.8,101.6,轻,离异,父母健在,有一子女,平原,通畅,烈风,中雨,中,0.257,[84 89]
2735,26,初中,男,154.9,103.0,中,未婚,父母健在,没有孩子,有山,通畅,暴风,阴天,小,0.421,[ 74 110]
2736,37,初中,男,172.7,103.9,重,离异,父母健在,没有孩子,平原,堵车,无风,阴天,中,0.937,[100 121]
